_id,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,IRWINID,FIRE_NUM,COMPLEX_ID,DECADES,Shape__Area,Shape__Length
2816,2816,2017,CA,USF,ENF,FORNI,00023406,2017/08/11 00:00:00+00,2017/08/14 00:00:00+00,14,8,1,12.26719,maybe campfire start,,{390F1DEB-DEF4-4B5A-AA1D-58CBCED84151},,,2010,81909.8828125,1187.06066228701
2817,2817,2017,CA,DOD,MCP,CRISTIANITOS,01702047,2017/06/28 00:00:00+00,2017/06/30 00:00:00+00,9,5,1,702.3066,started by RC bicycle,,,,,2010,4091712.1640625,17412.8486395927
2818,2818,2017,CA,CCO,LAC,TOPANGA,00191835,2017/06/29 00:00:00+00,2017/07/02 00:00:00+00,14,7,1,20.00055,,,{481687B7-6B0A-480B-A7A3-5E7F323AC224},,,2010,118210.6953125,2543.84169062352
2819,2819,2017,CA,LRA,LDF,SKIRBALL,00030179,2017/12/06 00:00:00+00,2017/12/15 00:00:00+00,4,7,1,419.9208,"FIMT most info from LAFD website, homelss cook fire",,,,,2010,2484304.62890625,9961.23040661275
2820,2820,2017,CA,CDF,LNU,37,00002957,2017/10/09 00:00:00+00,2017/10/16 00:00:00+00,11,4,1,1613.219,LFB8.  DIGITIZED FROM DIGITALGLOBE (MAXAR) IMAGERY.,,{F570C977-2D96-4BB0-A146-52D1A32FA87D},,,2010,10574590.0585938,46336.0509447769
2821,2821,2017,CA,FWS,PLR,TURKEY TRACT,00001706,2017/08/16 00:00:00+00,2017/08/16 00:00:00+00,14,4,1,150.2368,K916,,{FF573940-6ABC-4C67-B826-C9C7D9AC28D1},,,2010,928729.19921875,4849.21280868562
2822,2822,2017,CA,FWS,BRR,STUBBLE,00002027,2017/07/27 00:00:00+00,2017/07/27 00:00:00+00,9,4,1,1.526605,LAH8,,{96228AF8-4967-4AE1-B2CE-CDAC6C8B06EF},,,2010,9217.671875,1259.80853309261
2823,2823,2017,CA,CCO,KRN,HUDSON,00027936,2017/07/18 00:00:00+00,2017/07/18 00:00:00+00,14,4,1,1175.391,K506.,,{5E0922CD-59F0-40AE-B38B-96C556E09B21},,,2010,7096378.4609375,13992.2747564857
2824,2824,2017,CA,FWS,ESR,HARKIN,00001704,2017/06/28 00:00:00+00,2017/06/28 00:00:00+00,4,4,1,2.568609,K3JJ.  ,,{52A10DF9-1856-463C-9026-F2E0CA972B75},,,2010,16292.29296875,681.926849370128
2825,2825,2017,CA,CDF,LMU,JONES,00000268,2017/06/03 00:00:00+00,2017/06/03 00:00:00+00,7,4,1,42.07929,K1F9.  ,,{DD6A07B8-BC55-4FA2-82D5-2F1B01EDCFE9},,,2010,302983.40234375,2977.88526006443
2826,2826,2017,CA,USF,MDF,LAKE,00000794,2017/07/27 00:00:00+00,2017/08/30 00:00:00+00,1,4,1,4665.485,,Modoc July Complex (K7YC),{59B6A762-648C-4A2B-A4EB-0CD056D2308A},,,2010,34001990.9609375,50390.5345973264
2827,2827,2016,CA,NPS,BNP,INDIAN WELLS,000970,2016/09/29 00:00:00+00,2016/09/30 00:00:00+00,14,8,1,0.05323388,,,{78DE2E36-C065-4818-832F-4A9A72AE96BE},,,2010,386.96875,90.3388171735853
2828,2828,2016,CA,NPS,RNP,PELICAN,001608,2016/07/07 00:00:00+00,2016/07/07 00:00:00+00,14,8,1,0.4984261,Pelican 2016,,{0C1B10B7-5BE6-470C-9B0A-031820CCBC11},,,2010,3270.08203125,289.177354106717
2829,2829,2016,CA,NPS,SMP,COAST,000896,2016/12/02 00:00:00+00,2016/12/02 00:00:00+00,14,8,1,1.167387,,,{66867F8E-7813-4DDD-BA13-91C2135C5C13},,,2010,6898.62109375,557.083385248944
2830,2830,2016,CA,NPS,SMP,LIBERTY CANYON,000843,2016/11/05 00:00:00+00,2016/11/05 00:00:00+00,14,8,1,0.07773458,,,{6D598BAC-ABEB-450F-9BDF-CEF82809AF65},,,2010,460.3359375,76.6654215021923
2831,2831,2016,CA,NPS,SMP,MULHOLLAND,000210,2016/02/25 00:00:00+00,2016/02/28 00:00:00+00,14,8,1,11.32529,LA Co. INC # 058094,,{926B3E5E-D1ED-4AD7-B3F7-5A735CCECD5A},,,2010,66987.1953125,1248.13608722961
2832,2832,2016,CA,NPS,KNP,YUCCA,000184,2016/11/05 00:00:00+00,2016/11/15 00:00:00+00,1,8,1,71.68799,Yucca 2016,,{FB1A76ED-A0F2-47E6-B021-64B67CAF0560},,,2010,451091.04296875,5326.78311006817
2833,2833,2016,CA,NPS,KNP,SENTINEL,000140,2016/08/19 00:00:00+00,2016/11/15 00:00:00+00,1,8,1,74.37858,Sentinel,,{A529AF6D-6179-43A8-A417-EE70B77EC2FB},,,2010,469702.21875,3179.89881596691
2834,2834,2016,CA,NPS,YNP,LAKES,000041,2016/06/26 00:00:00+00,2016/12/02 00:00:00+00,1,8,1,1000.718,700939,,{B15C512D-B2B0-4DB9-BBB1-7A316B34D1F0},,,2010,6462430.20703125,20744.8032578766
2835,2835,2016,CA,NPS,YNP,SWINGING BRIDGE,000001,2016/02/26 00:00:00+00,2016/02/28 00:00:00+00,14,8,1,0.1589643,,,{10ACEA0B-BC1D-4372-B590-FF6ADD49AE2B},,,2010,1030.43359375,115.114432117099
2836,2836,2016,CA,NPS,YNP,INDIAN CAVES,000006,2016/05/31 00:00:00+00,2016/05/31 00:00:00+00,14,8,1,0.079427,,,{56D70E97-E734-440E-BF71-F2F88D617CA2},,,2010,514.9140625,81.3758338556265
2837,2837,2016,CA,NPS,YNP,EL CAP,000011,2016/06/04 00:00:00+00,2016/06/05 00:00:00+00,14,8,1,0.07944305,,,{9CF5689D-B3D9-4CD7-8E1C-B45C31848B15},,,2010,514.7734375,81.3617740242949
2838,2838,2016,CA,NPS,YNP,TENAYA,000019,2016/06/08 00:00:00+00,2016/06/08 00:00:00+00,1,8,1,0.07943067,,,{6D71B2ED-CE2F-413A-A650-1EE5CC4AA1E4},,,2010,514.8984375,81.373520646544
2839,2839,2016,CA,NPS,YNP,TURNER,000021,2016/06/12 00:00:00+00,2016/07/10 00:00:00+00,1,8,1,0.07961213,,,{E0A50EC4-9029-4A4B-938B-AB30ED60881E},,,2010,513.6796875,81.260319283525
2840,2840,2016,CA,NPS,YNP,GIN,000022,2016/06/12 00:00:00+00,2016/06/14 00:00:00+00,1,8,1,0.07938001,,,{D4AC759E-70A9-4AE7-BE3E-8AF0C2850A73},,,2010,515.08984375,81.3907777797878
2841,2841,2016,CA,CCO,VNC,CASITAS,031135,2016/04/28 00:00:00+00,2016/04/30 00:00:00+00,14,1,1,46.16,,,,,,2010,274767.03125,3774.88139907302
2842,2842,2016,CA,CCO,VNC,WHEELER,0049982,2016/07/05 00:00:00+00,2016/07/05 00:00:00+00,2,1,1,0.6420608,,,,,,2010,3824.12890625,341.504239475525
2843,2843,2016,CA,CCO,VNC,ROCKY,041099,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,14,1,1,5.227636,,,{AB1BDED2-BC6C-469E-AF48-E558E58FE4E3},,,2010,31055.28125,942.670236268473
2844,2844,2016,CA,CCO,VNC,RANCHO,051433,2016/07/11 00:00:00+00,2016/07/11 00:00:00+00,14,1,1,19.58136,SMNRA INC # 554,,,,,2010,116052.69140625,1541.70332193992
2845,2845,2016,CA,CCO,VNC,SHERWOOD,052098,2016/07/14 00:00:00+00,2016/07/15 00:00:00+00,14,2,1,78.70457,SMNRA  INC  # 558,,,,,2010,466194.3984375,3495.88588378224
2846,2846,2016,CA,CCO,VNC,GRIDLEY,067604,2016/09/13 00:00:00+00,2016/09/13 00:00:00+00,15,1,1,0.407959,,,,,,2010,2434.97265625,196.356876327032
2847,2847,2016,CA,CCO,VNC,OCEAN,068034,2016/09/15 00:00:00+00,2016/09/15 00:00:00+00,14,1,1,0.1149633,,,,,,2010,684.5703125,97.9795431789216
2848,2848,2016,CA,CCO,VNC,SAGE,093141,2016/12/20 00:00:00+00,2016/12/21 00:00:00+00,2,1,1,40.23864,,,,,,2010,238834.27734375,3491.14117831562
2849,2849,2016,CA,CDF,MVU,GOPHER 10,026963,2016/11/13 00:00:00+00,2016/11/16 00:00:00+00,14,1,1,29.30604,Gopher_10,,{0A4CA83B-633B-4CC4-8401-A9ED3F305D52},,,2010,170055.63671875,1664.83303616357
2850,2850,2016,CA,CDF,MVU,BARRETT 3,015788,2016/07/03 00:00:00+00,2016/07/04 00:00:00+00,10,1,1,18.08314,Barrett_3,,{7407FA05-F6A9-4F65-B550-8F124503D23E},,,2010,103448.46875,2200.57087532336
2851,2851,2016,CA,CDF,MVU,BORDER 3,014498,2016/06/19 00:00:00+00,2016/07/07 00:00:00+00,14,3,1,7606.026,USFS inc #0001647,,{93B700E2-CFBD-484C-9DEE-8CBE72511E4B},,,2010,43496574.9335938,60505.4250899381
2852,2852,2016,CA,CDF,MVU,GOPHER 7,018867,2016/08/08 00:00:00+00,2016/08/14 00:00:00+00,14,1,1,34.47683,Gopher_7,,{6417DCCB-380E-409F-9CA0-D90D9111082F},,,2010,199941.89453125,2761.99667714204
2853,2853,2016,CA,CDF,MVU,LAKESIDE,017617,2016/07/24 00:00:00+00,2016/07/25 00:00:00+00,14,1,1,18.04981,Lakeside,,,,,2010,103951.375,1622.80742670647
2854,2854,2016,CA,CDF,MVU,PALA 3,012832,2016/05/31 00:00:00+00,2016/07/02 00:00:00+00,14,1,1,66.19798,Pala_3,,{7B928689-A761-425C-8425-E845FB5373C8},,,2010,385561.734375,4269.12573152213
2855,2855,2016,CA,CDF,MVU,ROCK 2,017411,2016/07/22 00:00:00+00,2016/07/25 00:00:00+00,10,1,1,17.28249,Rock_2,,{61C618F9-BDB3-44F5-8646-5FE3A5FC0AF6},,,2010,99711.61328125,2534.01859386496
2856,2856,2016,CA,USF,SRF,BURNT,,2016/08/02 00:00:00+00,2016/08/05 00:00:00+00,14,8,1,3.647684,2016-CASRF-000844 geomac,,,,,2010,25822.69921875,619.655720714707
2857,2857,2016,CA,DOD,AFV,CANYON,,,2016/09/28 00:00:00+00,14,8,1,12713.62,2016-CAAFV-003151 geomac,,,,,2010,76109524.9296875,51201.0695881249
2858,2858,2016,CA,CDF,BDU,LONE PINE,009148,2016/07/01 00:00:00+00,2016/07/05 00:00:00+00,14,1,1,104.2135,2016-CAOVD-001079 ,,{E26FC3E2-25E7-4F59-A5D2-854A3133AE3B},,,2010,655599.71484375,9907.18313808004
2859,2859,2016,CA,DOD,MCP,ROBLAR,,,2016/07/25 00:00:00+00,14,8,1,1244.5,2016-CAMCP-002125 geomac,,,,,2010,7245430.7109375,19887.465418063
2860,2860,2016,CA,DOD,AFV,WASHINGTON,,,2016/09/28 00:00:00+00,14,8,1,225.5222,2016-CAAFV-003193 geomac,,,,,2010,1354517.8828125,13346.9822656247
2861,2861,2016,CA,CCO,SBC,CAT,007820,2016/06/27 00:00:00+00,2016/06/27 00:00:00+00,11,1,1,19.74437,,,{94569B32-AF28-47F3-A795-DFD74EAE4E13},,,2010,118762.89453125,1632.58490871212
2862,2862,2016,CA,CDF,SHU,FIDDLER,006739,2016/07/08 00:00:00+00,2016/07/20 00:00:00+00,7,1,1,330.9144,"Grass,Oak Woodland brush mix",,{C33FB50E-4BE1-48FE-8DD5-0BCFAF6799E9},,,2010,2312314.48046875,10292.6749755558
2863,2863,2016,CA,CDF,SHU,COW,009805,2016/09/25 00:00:00+00,2016/09/29 00:00:00+00,10,1,1,94.76298,Grass and Brush,,{E4A74A19-777C-429F-BC50-6B48FE974FAE},,,2010,666577.97265625,6009.65394007733
2864,2864,2016,CA,CDF,TGU,PASKENTA,005445,2016/06/21 00:00:00+00,2016/06/21 00:00:00+00,2,1,1,42.49441,Grass,,,,,2010,292797.6875,2807.21472599903
2865,2865,2016,CA,CDF,TGU,TEDOC,003360,2016/04/17 00:00:00+00,2016/04/17 00:00:00+00,5,1,1,2.379422,Timber Slash,,,,,2010,16580.421875,771.372408248569
2866,2866,2016,CA,LRA,TGU,HOAG 2,005162,2016/06/11 00:00:00+00,2016/06/11 00:00:00+00,14,1,1,64.68711,"Grass, 2 structures involved",,,,,2010,445620.4140625,5850.59233908224
2867,2867,2016,CA,CDF,TGU,COLYEAR,005731,2016/06/30 00:00:00+00,2016/07/03 00:00:00+00,11,2,1,465.1825,"Grass, Brush",,{E212DFDB-3E77-477B-903B-1E2026ED2E24},,,2010,3215323.23046875,7942.82657668384
2868,2868,2016,CA,CDF,TGU,FLORES,005770,2016/07/01 00:00:00+00,2016/07/01 00:00:00+00,10,1,1,88.57339,Roadside in grass,,,,,2010,613320.4296875,5596.33661269159
2869,2869,2016,CA,LRA,TGU,DIAMOND,005779,2016/07/01 00:00:00+00,2016/07/01 00:00:00+00,4,1,1,2.858218,Transient cooking fire,,,,,2010,19823.19140625,810.671111717404
2870,2870,2016,CA,CDF,TGU,SPRING,006228,2016/07/15 00:00:00+00,2016/07/15 00:00:00+00,9,1,1,16.44187,"Grass, BLM shooting range",,{074901A5-B2CC-499D-9398-400A1A3323F7},,,2010,114827.23828125,1540.28963891137
2871,2871,2016,CA,CDF,LNU,OAK 2,006650,2016/07/22 00:00:00+00,2016/07/22 00:00:00+00,14,1,1,58.76016,,,,,,2010,387197.0703125,2927.93480714176
2872,2872,2016,CA,CCO,ORC,SAN JUAN,,2016/11/13 00:00:00+00,2016/11/13 00:00:00+00,10,1,1,55.2786,INC #16120347,,,,,2010,322540.76953125,2912.64339009464
2873,2873,2016,CA,CCO,KRN,FRONTIER,,2016/06/22 00:00:00+00,2016/06/22 00:00:00+00,14,1,1,44.1466,INC #1622654,,,,,2010,267863.99609375,3309.32840876359
2874,2874,2016,CA,CCO,KRN,BLUE,,2016/07/10 00:00:00+00,2016/07/10 00:00:00+00,14,1,1,0.1527542,INC #1625760,,,,,2010,930.32421875,132.230661594647
2875,2875,2016,CA,CCO,KRN,STOCKDALE,,2016/07/29 00:00:00+00,2016/07/29 00:00:00+00,14,1,1,65.12898,INC #1628450,,,,,2010,396822.01171875,4433.47095200855
2876,2876,2016,CA,CCO,KRN,KEENE,,2016/10/13 00:00:00+00,2016/10/13 00:00:00+00,14,1,1,1.172981,INC #1638867,,,,,2010,7127.65625,574.669745536826
2877,2877,2016,CA,CCO,KRN,RIVER,,2016/05/29 00:00:00+00,2016/05/29 00:00:00+00,14,1,1,0.8538342,INC #1619346,,,,,2010,5217.4296875,462.623010253678
2878,2878,2016,CA,CCO,KRN,GRANITE,,2016/06/06 00:00:00+00,2016/06/06 00:00:00+00,14,1,1,4.356924,INC #1620480,,,,,2010,26680.2578125,731.172757713159
2879,2879,2016,CA,CCO,KRN,BODFISH,,2016/07/06 00:00:00+00,2016/07/06 00:00:00+00,14,1,1,2.665767,INC #1625138,,,,,2010,16225.390625,904.040553531322
2880,2880,2016,CA,CCO,KRN,CARBINE,,2016/06/05 00:00:00+00,2016/06/05 00:00:00+00,14,1,1,2.911362,INC #1620378,,,,,2010,17612.828125,610.489796185858
2881,2881,2016,CA,CCO,KRN,DUMP,,2016/08/04 00:00:00+00,2016/08/04 00:00:00+00,14,1,1,3.463308,INC #1629274,,,,,2010,21095.21875,940.356748149619
2882,2882,2016,CA,CCO,KRN,RANGE,00032226,2016/08/26 00:00:00+00,2016/08/30 00:00:00+00,14,1,1,515.6979,INC #1632226,,,,,2010,3132552.3125,7663.72453184689
2883,2883,2016,CA,CCO,KRN,,,2016/08/24 00:00:00+00,2016/08/24 00:00:00+00,14,1,1,5.662165,INC #1631961,,,,,2010,34424.96484375,1498.78503870838
2884,2884,2016,CA,CCO,KRN,,,2016/07/22 00:00:00+00,2016/07/22 00:00:00+00,14,1,1,7.921784,INC #1627377,,,,,2010,47814.0234375,1177.66354459988
2885,2885,2016,CA,CCO,KRN,,,2016/07/19 00:00:00+00,2016/07/19 00:00:00+00,14,1,1,1.119939,INC #1627034,,,,,2010,6844.640625,619.910321157779
2886,2886,2016,CA,CCO,KRN,DEER,,2016/07/01 00:00:00+00,2016/07/04 00:00:00+00,14,1,1,1563.429,INC #1624109,,,,,2010,9502161.9140625,21834.5779619854
2887,2887,2016,CA,CCO,KRN,BEALE,,2016/05/15 00:00:00+00,2016/05/15 00:00:00+00,14,1,1,1.616614,INC #1617443,,,,,2010,9839.22265625,621.973226798236
2888,2888,2016,CA,CCO,KRN,ROCKY,,2016/05/29 00:00:00+00,2016/05/29 00:00:00+00,14,1,1,11.64292,INC #1619313,,,,,2010,70518.92578125,1433.01399706938
2889,2889,2016,CA,CCO,KRN,VIEW,,2016/08/09 00:00:00+00,2016/08/09 00:00:00+00,14,1,1,2.934704,INC #1629962,,,,,2010,17857.59765625,642.977519494347
2890,2890,2016,CA,CCO,KRN,TUNNEL,,2016/08/09 00:00:00+00,2016/08/09 00:00:00+00,14,1,1,2.341895,INC #1629894,,,,,2010,14243.359375,690.102568567768
2891,2891,2016,CA,CCO,KRN,TUCKER,,2016/06/23 00:00:00+00,2016/06/23 00:00:00+00,14,1,1,1.215325,INC #1622820,,,,,2010,7367.359375,357.332005381657
2892,2892,2016,CA,CCO,KRN,,,2016/07/03 00:00:00+00,2016/07/03 00:00:00+00,14,1,1,14.09687,INC #1624501,,,,,2010,85347.1328125,1757.86139646276
2893,2893,2016,CA,CCO,KRN,HARTINC,,2016/06/15 00:00:00+00,2016/06/15 00:00:00+00,14,1,1,1.729471,INC #1621719,,,,,2010,10567.49609375,490.550180300391
2894,2894,2016,CA,CCO,SBC,BAR,011063,2016/08/24 00:00:00+00,2016/08/24 00:00:00+00,14,1,1,17.84402,,,{F13FEF5F-0F5B-48E1-90DD-173BB443B0BB},,,2010,106501.25,1774.63039549447
2895,2895,2016,CA,CDF,TGU,SIESTA,006424,2016/07/21 00:00:00+00,2016/07/21 00:00:00+00,14,1,1,2.664976,Grass,,,,,2010,18539.78515625,529.188193229776
2896,2896,2016,CA,CDF,TGU,BAKER,006853,2016/08/03 00:00:00+00,2016/08/03 00:00:00+00,14,1,1,75.94509,Grass,,{41C2D1C6-0A24-4B96-AD22-7953D9444496},,,2010,527335.4453125,5402.55329268032
2897,2897,2016,CA,LRA,TGU,CAMINO,006912,2016/08/05 00:00:00+00,2016/08/05 00:00:00+00,5,1,1,3.267356,Grass,,,,,2010,22600.7421875,661.388366770429
2898,2898,2016,CA,CDF,TGU,HOG,008080,2016/09/13 00:00:00+00,2016/09/13 00:00:00+00,11,1,1,320.7015,"Grass, brush, bird into a powerline",,{8DE04593-C8D6-441F-98E2-F0AA5440D369},,,2010,2233946.9921875,7205.37362251956
2899,2899,2016,CA,CDF,TGU,RIDGE,008177,2016/09/16 00:00:00+00,2016/09/16 00:00:00+00,2,1,1,26.22033,Grass,,{C5D63BFD-F197-4326-8763-3E05DC1A70A3},,,2010,181587.26171875,2413.80976768082
2900,2900,2016,CA,CDF,TGU,RED,008227,2016/09/17 00:00:00+00,2016/09/17 00:00:00+00,5,1,1,1.854401,Grass,,,,,2010,12838.359375,467.166677338256
2901,2901,2016,CA,CDF,TGU,OAK,008383,2016/09/22 00:00:00+00,2016/09/22 00:00:00+00,11,1,1,1.874882,Grass. bird into a powerline,,{B799A795-D525-4419-A837-9E4802609553},,,2010,13029.703125,508.193525233788
2902,2902,2016,CA,CDF,TCU,CAMPO,006707,2016/06/27 00:00:00+00,2016/06/30 00:00:00+00,14,1,1,33.72674,,,,,,2010,221395.828125,2468.65308484438
2903,2903,2016,CA,CDF,TCU,BAKER,007702,2016/07/21 00:00:00+00,2016/07/23 00:00:00+00,2,1,1,57.29215,,,{D0E840CF-780F-481E-B3EF-9285FE2709F2},,,2010,373808.8671875,3461.90870529958
2904,2904,2016,CA,CDF,TCU,CHEYENNE,006158,2016/06/15 00:00:00+00,2016/06/18 00:00:00+00,2,1,1,72.37766,,,{C3F83704-86B7-47E9-BD31-100058955A1A},,,2010,475103.07421875,4707.43830589681
2905,2905,2016,CA,CDF,TCU,MARSHES,010403,2016/09/26 00:00:00+00,2016/10/05 00:00:00+00,10,3,1,930.5065,,,{4CEFAC8C-DC0E-4C1B-8181-708E471AEE1F},,,2010,6038855.76171875,16969.9950733151
2906,2906,2016,CA,CDF,TCU,PACHECO,007341,2016/07/12 00:00:00+00,2016/07/19 00:00:00+00,2,1,1,340.5402,,,{090C28D8-6854-426E-9526-6245AC638115},,,2010,2228118.40234375,10853.7647263817
2907,2907,2016,CA,CDF,TCU,STAGECOACH,007345,2016/07/12 00:00:00+00,2016/07/18 00:00:00+00,14,1,1,34.95294,,,{C1201F1C-23BD-4D08-B131-4E25A246359A},,,2010,227941.0078125,2531.14063488783
2908,2908,2016,CA,CDF,TCU,WILLOW,009339,2016/08/29 00:00:00+00,2016/09/04 00:00:00+00,10,1,1,447.9559,,,{21B639E7-DB3E-4F66-8B9B-DC2DF5804771},,,2010,2938853,8703.10900204239
2909,2909,2016,CA,CDF,TCU,KENNEDY,005451,2016/05/29 00:00:00+00,2016/06/02 00:00:00+00,10,1,1,33.58725,,,,,,2010,218150.19921875,2252.97534329209
2910,2910,2016,CA,CDF,TCU,TULLOCH,005507,2016/05/30 00:00:00+00,2016/06/07 00:00:00+00,9,1,1,81.88184,,,,,,2010,533184.453125,3287.53409980206
2911,2911,2016,CA,CDF,TCU,TELEGRAPH,005629,2016/06/01 00:00:00+00,2016/06/02 00:00:00+00,9,1,1,13.83262,,,,,,2010,90120.65625,1539.44683453578
2912,2912,2016,CA,CDF,TCU,HUNT,005639,2016/06/02 00:00:00+00,2016/06/03 00:00:00+00,2,1,1,26.52328,,,,,,2010,173402.70703125,2232.51002474649
2913,2913,2016,CA,CDF,TCU,DORSEY,005724,2016/06/04 00:00:00+00,2016/06/04 00:00:00+00,2,1,1,19.64367,,,,,,2010,127726.95703125,1461.21495343779
2914,2914,2016,CA,CDF,TCU,BUCKSKIN,005973,2016/06/10 00:00:00+00,2016/06/11 00:00:00+00,9,1,1,15.19233,,,,,,2010,99630.0703125,1409.16898314863
2915,2915,2016,CA,CDF,TCU,PERRICONE,008812,2016/08/15 00:00:00+00,2016/08/15 00:00:00+00,9,1,1,23.1701,,,,,,2010,150756.875,2367.18132929244
2916,2916,2016,CA,CDF,TCU,YOSEMITE,006982,2016/07/03 00:00:00+00,2016/07/04 00:00:00+00,4,1,1,7.713567,,,,,,2010,49899.0703125,1539.99648191553
2917,2917,2016,CA,CDF,TCU,APPALOOSA,006914,2016/07/02 00:00:00+00,2016/07/15 00:00:00+00,9,1,1,283.9547,,,{0D9A3D58-63E5-43E8-B152-0CB1F6E73852},,,2010,1854821.62890625,8455.74845747358
2918,2918,2016,CA,CDF,TCU,BUCKSKIN,006750,2016/06/28 00:00:00+00,2016/06/28 00:00:00+00,14,1,1,17.56361,,,,,,2010,114579.3203125,1841.37933200689
2919,2919,2016,CA,CDF,LNU,CALPINE,005595,2016/06/26 00:00:00+00,2016/06/26 00:00:00+00,14,1,1,14.54146,,,,,,2010,97050.2734375,1933.4429550262
2920,2920,2016,CA,CDF,LNU,CANYON,007397,2016/08/09 00:00:00+00,2016/08/09 00:00:00+00,14,1,1,10.9326,,,{45BB3F33-A278-4283-9DCF-21CFBC4755C2},,,2010,73169.19140625,1323.84280038884
2921,2921,2016,CA,CDF,LNU,CREEK,005580,2016/06/26 00:00:00+00,2016/06/28 00:00:00+00,14,1,1,171.1181,,,,,,2010,1140346.23046875,4220.85187484323
2922,2922,2016,CA,CDF,LNU,DUNNIGAN,006366,2016/07/15 00:00:00+00,2016/07/15 00:00:00+00,2,1,1,77.78288,,,{F4C6D3E4-FD0D-4B68-8A0F-D31DCC18D131},,,2010,520254.5078125,3811.15168057978
2923,2923,2016,CA,CDF,LNU,FOOTHILL,006532,2016/07/19 00:00:00+00,2016/07/19 00:00:00+00,14,1,1,62.92419,,,{442D6348-430D-458A-B8F0-E421238C7B8C},,,2010,423406.703125,3716.77342627675
2924,2924,2016,CA,CDF,LNU,HILL,004789,2016/06/07 00:00:00+00,2016/06/07 00:00:00+00,2,1,1,11.07438,,,,,,2010,74523.5234375,2042.40513483661
2925,2925,2016,CA,CDF,LNU,HILLCREST,005164,2016/06/17 00:00:00+00,2016/06/17 00:00:00+00,14,1,1,17.34528,,,,,,2010,114921.98046875,2503.70094221423
2926,2926,2016,CA,CDF,LNU,KUGELMAN,007396,2016/08/09 00:00:00+00,2016/08/11 00:00:00+00,7,1,1,62.04583,,,,,,2010,415368.82421875,4206.9302572083
2927,2927,2016,CA,CDF,LNU,MOCKINGBIRD,008168,2016/08/30 00:00:00+00,2016/08/30 00:00:00+00,7,1,1,19.84989,,,,,,2010,133731.52734375,1880.48853651986
2928,2928,2016,CA,CDF,LNU,NORTH BRANCH,006965,2016/07/29 00:00:00+00,2016/07/29 00:00:00+00,14,1,1,21.99016,,,,,,2010,147489.35546875,2106.87848387829
2929,2929,2016,CA,CDF,LNU,TWENTY,007787,2016/08/21 00:00:00+00,2016/08/21 00:00:00+00,7,1,1,10.67643,,,,,,2010,71764.921875,1279.1069329384
2930,2930,2016,CA,CDF,LNU,SAWMILL,009129,2016/09/25 00:00:00+00,2016/09/28 00:00:00+00,14,3,1,1546.701,,,{8FDEF194-6EEA-4566-BC0F-90997D6F56E4},,,2010,10324867.765625,17907.935514283
2931,2931,2016,CA,CDF,LNU,RESERVOIR,005586,2016/06/26 00:00:00+00,2016/06/30 00:00:00+00,14,1,1,152.6466,,,{C0BF7245-DA3F-46BB-87CB-E77A78DE110B},,,2010,1028663.5234375,5457.99860445524
2932,2932,2016,CA,CDF,LNU,COLD,007135,2016/08/02 00:00:00+00,2016/08/09 00:00:00+00,14,3,1,5730.075,,,{281EFB30-AF69-4815-8625-7625CFF0AA42},,,2010,37952065.421875,43778.6274942158
2933,2933,2016,CA,CDF,LNU,CLAYTON,007582,2016/08/13 00:00:00+00,2016/08/16 00:00:00+00,7,3,1,3928.03,,,{6C6371BD-49A5-4D69-A2E0-E6E8445B6F18},,,2010,26293028.046875,43682.7037080469
2934,2934,2016,CA,CDF,LNU,KNOXVILLE,007402,2016/08/09 00:00:00+00,2016/08/10 00:00:00+00,14,1,1,40.80448,,,,,,2010,271516.91015625,3368.15282420197
2935,2935,2016,CA,CDF,SLU,ESTRELLA,005913,2016/06/03 00:00:00+00,2016/06/03 00:00:00+00,2,1,1,47.40794,,,,,,2010,291416.484375,3733.07994800456
2936,2936,2016,CA,CDF,SLU,O'DONOVAN,004131,2016/04/17 00:00:00+00,2016/04/17 00:00:00+00,14,1,1,33.58666,,,,,,2010,205293.78125,2387.63266572623
2937,2937,2016,CA,CDF,SLU,ELK,005664,2016/05/28 00:00:00+00,2016/05/28 00:00:00+00,14,1,1,18.45115,,,,,,2010,112551.0546875,1552.27279089996
2938,2938,2016,CA,CDF,SLU,BLUFF,007882,2016/07/18 00:00:00+00,2016/07/18 00:00:00+00,2,1,1,30.23294,,,{7BB04EFB-EE1E-4297-A000-70A0B36A1D29},,,2010,182837.765625,2870.75655690838
2939,2939,2016,CA,CDF,SLU,ADELAIDA,005883,2016/06/02 00:00:00+00,2016/06/02 00:00:00+00,11,1,1,11.62074,,,,,,2010,71367.33984375,2122.78985055394
2940,2940,2016,CA,CDF,SLU,JUAN,004588,2016/04/29 00:00:00+00,2016/04/29 00:00:00+00,14,2,1,16.24882,,,,,,2010,99639.06640625,1616.99858182803
2941,2941,2016,CA,CDF,SLU,RIVER,006897,2016/06/26 00:00:00+00,2016/06/26 00:00:00+00,9,1,1,10.44662,,,,,,2010,64204.94921875,1220.42483731922
2942,2942,2016,CA,CDF,SLU,SHEDD,004968,2016/05/10 00:00:00+00,2016/05/10 00:00:00+00,14,1,1,161.3491,,,,,,2010,989962.50390625,6434.72633163943
